query,Y
"Title: Cannot Install Parallels Tools on Ubuntu 18.04 LTSQuery: <p>I can't install Parallels Tools on Ubuntu 18.04 LTS. Here is the error log:</p>

<pre><code>Started installation of Parallels Guest Tools version '13.3.0.43321'

Thu Apr 26 21:45:11 PDT 2018
Start installation or upgrade of Guest Tools
new version of parallels tools
Installed Guest Tools were not found
Perform installation into the /usr/lib/parallels-tools directory
cat: /usr/lib/parallels-tools/kmods/../version: No such file or directory
make: Entering directory '/usr/lib/parallels-tools/kmods'
cd prl_eth/pvmnet &amp;&amp; make
make[1]: Entering directory '/usr/lib/parallels-tools/kmods/prl_eth/pvmnet'
make -C /lib/modules/4.15.0-20-generic/build M=/usr/lib/parallels-tools/kmods/prl_eth/pvmnet
make[2]: Entering directory '/usr/src/linux-headers-4.15.0-20-generic'
Makefile:976: ""Cannot use CONFIG_STACK_VALIDATION=y, please install libelf-dev, libelf-devel or elfutils-libelf-devel""
  CC [M]  /usr/lib/parallels-tools/kmods/prl_eth/pvmnet/pvmnet.o
  LD [M]  /usr/lib/parallels-tools/kmods/prl_eth/pvmnet/prl_eth.o
  Building modules, stage 2.
  MODPOST 1 modules
FATAL: modpost: GPL-incompatible module prl_eth.ko uses GPL-only symbol 'sev_enable_key'
scripts/Makefile.modpost:92: recipe for target '__modpost' failed
make[3]: *** [__modpost] Error 1
Makefile:1555: recipe for target 'modules' failed
make[2]: *** [modules] Error 2
make[2]: Leaving directory '/usr/src/linux-headers-4.15.0-20-generic'
/usr/lib/parallels-tools/kmods/prl_eth/pvmnet/Makefile.v26:11: recipe for target 'all' failed
make[1]: *** [all] Error 2
make[1]: Leaving directory '/usr/lib/parallels-tools/kmods/prl_eth/pvmnet'
Makefile.kmods:34: recipe for target 'installme' failed
make: *** [installme] Error 2
make: Leaving directory '/usr/lib/parallels-tools/kmods'
Error: could not build kernel modules
Error: failed to install kernel modules
Error: failed to install Parallels Guest Tools!
Please, look at /var/log/parallels-tools-install.log file for more information.
</code></pre>

<p>However, when installing Parallels Tools on Ubuntu 16.04 LTS, everything went fine. </p>
",HQ
"Title: Delete index at array in FirestoreQuery: <p>I got this data in my document:</p>

<p><a href=""https://i.stack.imgur.com/S0tbH.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/S0tbH.png"" alt=""enter image description here""></a></p>

<p>I want to delete index 0. How do I do this? This should do the trick I thought:</p>

<pre><code>    db.collection(""data"").document(""free"").updateData([""deleteme.deletemee.0"" : FieldValue.delete()]) { (errr) in
        print(errr)
    }
</code></pre>

<p>But the errr prints nil, and nothing is removed. When getting the document I noticed something strange about the data when using this code:</p>

<pre><code>    db.collection(""data"").document(""free"").getDocument { (doc, err) in
        guard let _doc = doc,
            doc?.exists ?? false else{ return }
        print(_doc.data())
    }
</code></pre>

<p>This prints out:</p>

<pre><code>[""deleteme"": {
    deletemee =     (
        1 //this is the value for the key, but where is my key?! :(
    );
}]
</code></pre>

<p>I cannot see the key, where is it? How to delete something at an index in Firestore? Thanks.</p>
",HQ
"Title: Name of this CSS syntax?Query: <p>Can someone please tell me what this syntax is called, I tried looking it up but didn't find it. Im refering to how the player class seems to be extended i.e. "".player:fullscreen"". Thank you.</p>

<pre><code>.player {
    max-width: 750px; /n
    border: 5px solid rgba(0, 0, 0, 0.2);
    box-shadow: 0 0 20px rgba(0, 0, 0, 0.2);
    position: relative;
    font-size: 0;
    overflow: hidden;
}

/* This css is only applied when fullscreen is active */
.player:fullscreen {
    max-width: none;
    width: 100%;
}
.player:-webkit-full-screen {
    max-width: none;
    width: 100%;
}
</code></pre>
",LQ_CLOSE
"Title: transfrom code from php to javascriptQuery: How to transform the following code from php to javascript?

    $str = '';
    for ($i = 0; $i < 256; $i++) {
        $str .= chr($i);
    }

I know String.fromCharCode() in javascript is similar to chr() in php, but it seems fromCharCode(n) is diffenent from chr(n) when n greater than 127.
",LQ_EDIT
"Title: What to return if condition is not satisifed?Query: <p>The method looks as following:</p>

<pre><code>private static List&lt;string&gt; SetPointObjectDefectRow(string[] row, string owner)
{
    const int zone = 54;
    const string band = ""U"";

    if (Helpers.NormalizeLocalizedString(row[7]).Contains(@""a"") ||
        Helpers.NormalizeLocalizedString(row[12]).Contains(@""b""))
    {
        var geoPosition = UtmConverter.StringUtmFormatToLocation(zone, band, Convert.ToDouble(row[15]), Convert.ToDouble(row[14]));
        var beginGeoPosition = geoPosition.LatString + "", "" + geoPosition.LngString;
        var result = new List&lt;string&gt;
        {
            owner,
            row[4],
            beginGeoPosition
        };
        return result;
    }
}
</code></pre>

<p>It's obvious that not all paths return something and the issue is I can't return null.</p>

<p>How to rearrange the method?</p>
",LQ_CLOSE
"Title: How do i call the self.timer's changing value and indicate it at the label.text the ViewDidLoad'sQuery: i'm making a UILabel that indicates the value of the self.timer.

This is the code.
The problem is that i can't indicate the timeFormatter.stringFromDate(date_SSS) in the label.text.

Actually i also have a scrollView and a pageControl to scroll the label horizontally. But the main problem is at the UILabel and the self.timer.

How can i 


        import UIKit
        class ViewController: UIViewController {
            private var label: UILabel!
            private var timer: NSTimer!
            let intArray: String = [""12:00:00"", ""12:50:00"", ""15:30:00"", ""16:40:00""]
            let index = 0
            override func viewDidLoad() {
                
                let timeFormatter = NSDateFormatter()
                timeFormatter.dateFormat = ""HH:mm:ss""
                
                self.timer = NSTimer.scheduledTimerWithTimeInterval(1, target: self, selector: ""update:"", userInfo: nil, repeats: true)
                self.timer.fire()
                
                for (var i = 0; i < intArray.count; i++) {
                let label: UILabel = UILabel(frame: CGRectMake(CGFloat(index) * 50,100,150,200)
                label.cornerRadius = 20
                label.text = timeFormatter.stringFromDate(date_SSS)
    view.addSubView(label)
                }
        
                
                }
            
            func dateFromString(date:String) -> NSDate? {
                let calendar = NSCalendar(calendarIdentifier: NSCalendarIdentifierGregorian)!
                calendar.locale = NSLocale(localeIdentifier: ""en_US_POSIX"")
                calendar.timeZone = NSTimeZone(abbreviation: ""JST"")!
                let begin = date.startIndex
                guard let hour = Int(date.substringWithRange(begin..<begin.advancedBy(2))),
                    let minute = Int(date.substringWithRange(begin.advancedBy(3)..<begin.advancedBy(5))),
                    let second = Int(date.substringWithRange(begin.advancedBy(6)..<begin.advancedBy(8))) else{
                        return nil
                }
                
                return calendar.dateBySettingHour(hour, minute: minute, second: second, ofDate: NSDate(), options: [])
                
            }
        
            
            func update(timer: NSTimer)  {
                
                let timeFormatter: NSDateFormatter = NSDateFormatter()
                timeFormatter.timeZone = NSTimeZone(name: ""GMT"")
                timeFormatter.dateFormat = ""HH:mm:ss""
                
                    let time = dateFromString(intArray[i])
                    let remain = time!.timeIntervalSinceDate(NSDate())
                    let date_SSS = NSDate(timeIntervalSince1970: remain)
                    
            }
        }

",LQ_EDIT
"Title: ASP.NET Core web api action selection based on Accept headerQuery: <p>I want to return two different formatted responses for the same feature (a list of entities) based on the accept header of the request, it is for a ""json"" and a ""html"" request.</p>

<p>Does the asp.net core support select different actions for the same route based upon the <strong>Accept Header</strong> from the request?</p>
",HQ
"Title: React Native 0.47.1: Hot reload is not reflecting code changes on MacOSQuery: <p>I'm trying to get hot reload working with my React Native project. The packager shows the message <code>Bundling index.ios.js ... [hmr enabled]</code> and when I make a change, i see the <code>Hot reloading...</code> message flash on the device so I'm confident that the change is being detected.  However, the actual screen is not reflecting the code changes. Live reload works fine.</p>

<p>I've reinstalled the node modules and reset/uninstalled/reinstalled watchman. Nothing seems to have any effect.</p>

<p>What else should I be trying? How do I figure out why the screen isn't being updated? </p>
",HQ
"Title: a simple while loop does not read all matches. Reads only the first match and ignores the othersQuery: The problem is the code skips the first echo statement no matter what.
     
$query = mysql_query(""SELECT index_no, lesson FROM c8_lessons_list WHERE   index_no ='456'"");

     ($row = mysql_fetch_array($query));

     if ($row['index_no'] !== '456' && $row['lesson'] !== ""Fertilisation process""  )

     {
     echo '<a href=""file:///D|/CC-Gate/localhost"">Fertilisation process</a>';
     }
      else
     {
     echo 'Fertilisation process Completed';
     }
",LQ_EDIT
"Title: Find elements which are present in first array and not in second given arrays are in sorted?solve in linear time and without using collectionsQuery: static void findMissing(int a[], int b[], int n, int m) { for (int i = 0; i < n; i++) { int j; for (j = 0; j < m; j++) if (a[i] == b[j]) break; if (j == m) System.out.print(a[i] + "" ""); }",LQ_EDIT
"Title: Generating CRUD in symfony 4Query: <p>After releasing Symfony 4.0, there is no support for <code>SensioGeneratorBundle</code>. hence the command <code>php app/console generate:doctrine:crud</code> is not available. </p>

<p>They suggest to use <strong>MakerBundle</strong>, but I could not find appropriate replacement for CRUD generation.</p>

<p>Could anyone help?</p>
",HQ
"Title: How does the typeof method works in Javascript?Query: <pre><code>if(typeof(variable) === ""boolean""){
  // variable is a boolean
}
</code></pre>

<p><strong>Which one of the two code samples below is equivalent to the one above ?</strong></p>

<p>Sample 1</p>

<pre><code>if(variable === true || variable === false){
  // variable is a boolean
}
</code></pre>

<p>Sample 2</p>

<pre><code>if(variable == true || variable == false){
  // variable is a boolean
}
</code></pre>
",LQ_CLOSE
"Title: Python ""Str to Int"" within a list of lists...How?Query: I want to convert an element ""str"" to ""int"" within a list of list.

list = [['2003', '12', '5'], ['2004', '10', '7']]

 to 

[['2003', '12', 5], ['2004', '10', 7]]",LQ_EDIT
