query,Y
"Title: How can i get the data from Swift based IBOutlet UITextFiled?Query:  @IBOutlet  var firstName:UITextField?
 @IBOutlet  var lastName:UITextField?

 let string = firstName!.text
 print(string)
The output is like as bellow,

Optional(""fhh"")
How can i get the data without optional text and double quotes.

  ",LQ_EDIT
"Title: iOS Swift4.0 Return ValueQuery: I am new to the swift programming so have a question on the return value. 

Suppose I have this code block: 

    @IBAction func verifyItemPressed() {
        if pinTextField.text?.isEmpty ?? true {
            UIAlertController.showAlertWith(title: ""Test"", message: ""Empty entry!!"")
            return
        }

In this case, what return value I can expect here. Since, what I know is that it should return either 0 or 1 and true or false (if I have defined bool)

Thanks in advance",LQ_EDIT
"Title: I cant find the files I save in vimQuery: <p>I am trying to learn code using a vim editor as I hear I can get superior long term benefits when I start making long codes and documents. I am a pretty big fan of keyboard shortcuts so I do not mind taking the long road to superior editing abilities. Any way the Linux book I am reading has recommended it and even has many exercises that require typing and saving in vim. The problem is that I cannot find the files I save in vim. I enter the escape mode hit the colon key and use the w option. The vim tells me that the file is saved but when  later try to find it in my Linux directory I can find nothing. I have tried using the type, file, find, and locate commands as well as whereis even though this is for commands. Thank you for help in advance.</p>
",LQ_CLOSE
"Title: not possible to pyramid pattern using dictionary comprehensive in python?Query:    Can anyone show me how to create half pyramid using list comprehensive ?
I tried but did not succeed.
Your help is appreciated.",LQ_EDIT
"Title: How to split the strings in angular jsQuery: <p>I wanted to split a string and get the string in two parts.</p>

<p>for example:</p>

<pre><code>www.medicoshere.com/register.html?23457cedlske234cd
</code></pre>

<p>i wish to split the string in the above url and store the string that is after the ? to a variable. How can i do that.</p>
",LQ_CLOSE
"Title: How do you make an array range between numbersQuery: **Hello guys, this is to do with my GCSE case study**

I want to make numbers range in an array

for example (in pheusocode)

**StudentNames** [1:30]           <---- numbers from 1 to 30

If anyone understands what I am trying to say please reply

Thanks,",LQ_EDIT
"Title: How to prevent IIS from shutting down Web Site when not in use?Query: <p>I have a web application hosted under IIS. It is a data warehouse, and during its startup process it requires instantiating a large set of items in memory (takes roughly ~20 minutes to fully set up). Because this website is critical to our company, this system <strong>must be online 100%</strong> during the daytime, and only can be restarted during off-work hours.</p>

<p>For some reason, this web application seems to be ""offline"" when there is no usage for some time. I know this because the cache is not fully instantiated when the website is visited. This is unacceptable.</p>

<p>It is not clear to me why the website is shut off. The application pool is only set to recycle daily at 4:00 AM (it is 11 AM now). </p>

<p>Are there other settings which I'm not aware of on the IIS part that causes it to shut down the website automatically?</p>

<p>Addl Note: The website does not shut off automatically when running in <strong>IISExpress</strong> in Visual Studio. Only the production version hosted on IIS shuts off.</p>

<p>Here's a screen of the Advanced Settings for the Application Pool the web site is running under. (Not sure if it's useful.)</p>

<p><a href=""https://i.stack.imgur.com/J86DI.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/J86DI.png"" alt=""Application Pool Settings""></a></p>

<p>I'm on IIS 7.5, Server 2008 R2. It is an ASP.NET 5 Web App.</p>
",HQ
"Title: Where is react documentation for setstate ?”Query: <p>I’m trying to learn react and was wondering where in the react documentation is using a callback function with setstate described? Specifically the part that explains what the arguments to the callback are? The first argument being state and the second being props?</p>
",LQ_CLOSE
"Title: Postgres 9.5+: UPSERT to return the count of updated and inserted rowsQuery: <p>I get the canonical example:</p>

<pre><code> INSERT INTO user_logins (username, logins)
 VALUES ('Naomi',1),('James',1)
 ON CONFLICT (username)
 DO UPDATE SET logins = user_logins.logins + EXCLUDED.logins;
</code></pre>

<p>But now I also need to know:</p>

<ol>
<li>How many rows were inserted</li>
<li>How many rows were updated because existing</li>
<li>How many rows could not be inserted because of constraints</li>
<li>If the constraint is not respected for the last row, will the previous inserted/updated rows be persisted in the DB? </li>
</ol>
",HQ
"Title: How to find all possible combinations from a list with only two elements and no duplicates with Python?Query: <p>I have the following:</p>

<pre><code>list = [""player1"", ""player2"", ""player3""]
</code></pre>

<p>I want to find all possible combinations of two elements of that list, but with no duplicates. I have tried to work with the itertools.combinations() but without the desired result.</p>

<p>I'm looking for a result like this:</p>

<pre><code>player1, player2
player1, player3
player2, player3
</code></pre>

<p>Can someone help me in the right direction?</p>

<p>Thanks in advance</p>
",LQ_CLOSE
"Title: When should i pause between shell commands in linux?Query: So I'm running a script of multiple commands using Linux and i want to know if I should use the sleep/pause script or not?
What's the disadvantage of not using sleep/pause? And will it affect my script a lot ? 

Thanks in advance.",LQ_EDIT
"Title: Lambda Expression with foreach loopQuery:  var coupon="" "";

            foreach(var p in products)
            {
               var query = products.Where(b => b.getId() == p.getId()).ToList();

                if (query != null)
                {
                    foreach(var q in query)
                    {
                        coupon = q.getName();
                        Console.WriteLine(coupon);
                    }
                }
            }

Can anyone tell me what will be the lambda expression of this code-chunk",LQ_EDIT
"Title: Android Studio - Cannot resolve symbol 'OnClickListener'Query: [Cannot resolve symbol 'OnClickListener'][1]


  [1]: https://i.stack.imgur.com/6JJAQ.jpg
Can any one help me resolve this thing. I tried adding View. before the OnClickListener but then it shows another error that is- Error:(82, 70) error: type OnClickListener does not take parameters   please help!!!",LQ_EDIT
"Title: How to turn have a .json file as a string in C#Query: <p>So I have this .json file: temp_file.json</p>

<p>Now all I need to do is get whatever is in this .json file, and put it in a string using C# in Visual Studio 2017.</p>

<p>That's it.</p>

<p>I don't want it to be turned into a object of a certain class or whatever. Just get whatsever in the file, right into a string. </p>

<p>A lot of other questions/answers I have stumbled upon are about desirializing and serializing etc. I don't need that. Just turn the .json file in to a string. No need to write it to a console or whatsoever.</p>

<p>Somewhy I just cant lay my finger on it. It sounds simple to do...</p>
",LQ_CLOSE
"Title: conert R code into matlabQuery: I would like to convert this code from R into matlab.
this aimed to perform a calculations of regression parameters a detrended cross correlation analysis.
there is a way to do it automatically, or we should do it line by line.
This analysis should be performed on tiem series.
x and y denotes two time series with same length.

   

     require(tseries)
    require(fracdiff)
    require(matrixStats)
    
    DCCA_beta_avg<-function(y,x,smin,smax,step){
      XTX<-var(x)*(length(x)-1)
      betas<-rep(0,(smax-smin)/step+1)
      for(s in seq(smin,smax,by=step)){
        betas[(s-smin)/step+1]<-DCCA_beta_sides(y,x,s)
      }
      DCCA_beta<-mean(betas)
      DCCA_res<-(y-DCCA_beta*x)-mean(y-DCCA_beta*x)
      DCCA_sigma2<-sum(DCCA_res^2)/(length(DCCA_res)-2)
      DCCA_SE<-sqrt(DCCA_sigma2/XTX)
      DCCA_R2<-1-var(DCCA_res)/var(y)
      OLS_beta<-lm(y~x)$coefficients[2]
      OLS_res<-(y-OLS_beta*x)-mean(y-OLS_beta*x)
      OLS_sigma2<-sum(OLS_res^2)/(length(OLS_res)-2)
      OLS_SE<-sqrt(OLS_sigma2/XTX)
      OLS_R2<-1-var(OLS_res)/var(y)
      return(c(OLS_beta,OLS_SE,OLS_R2,DCCA_beta,DCCA_SE,DCCA_R2))
    }
    
    DCCA_beta<-DCCdccafunction(y,x,s){
      xx<-cumsum(x-mean(x))
      yy<-cumsum(y-mean(y))
      t<-1:length(xx)
      F2sj_xy<-runif(floor(length(xx)/s))
      F2sj_xx<-F2sj_xy
      for(ss in seq(1,(floor(length(xx)/s)*s),by=s)){
        F2sj_xy[(ss-1)/s+1]<-sum((summary(lm(xx[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals)*(summary(lm(yy[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals))/(s-1)
        F2sj_xx[(ss-1)/s+1]<-sum((summary(lm(xx[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals)*(summary(lm(xx[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals))/(s-1)
      }
      beta<-mean(F2sj_xy)/mean(F2sj_xx)
      return(beta)
    }
    
    DCCA_beta_F<-function(y,x,s){
      xx<-cumsum(x-mean(x))
      yy<-cumsum(y-mean(y))
      t<-1:length(xx)
      F2sj_xy<-runif(floor(length(xx)/s))
      F2sj_xx<-F2sj_xy
      F2sj_yy<-F2sj_xy
      for(ss in seq(1,(floor(length(xx)/s)*s),by=s)){
        F2sj_xy[(ss-1)/s+1]<-sum((summary(lm(xx[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals)*(summary(lm(yy[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals))/(s-1)
        F2sj_xx[(ss-1)/s+1]<-sum((summary(lm(xx[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals)*(summary(lm(xx[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals))/(s-1)
        F2sj_yy[(ss-1)/s+1]<-sum((summary(lm(yy[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals)*(summary(lm(yy[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals))/(s-1)
      }
      beta<-mean(F2sj_xy)/mean(F2sj_xx)
      return(c(beta,mean(F2sj_xx),mean(F2sj_yy)))
      #return(c(beta,sum(F2sj_xx),sum(F2sj_yy)))
    }
    
    DCCA_beta_SE<-function(y,x,s){
      r<-DCCA_beta_F(y,x,s)
      beta<-r[1]
      yhat<-beta*x
      alpha<-mean(y)-beta*mean(x)
      res<-y-yhat
      residuals<-res-mean(res)
      resres<-cumsum(residuals-mean(residuals))
      F2sj_res<-runif(floor(length(residuals)/s))
      t<-1:length(resres)
      for(ss in seq(1,(floor(length(residuals)/s)*s),by=s)){
        F2sj_res[(ss-1)/s+1]<-sum((summary(lm(resres[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals)*(summary(lm(resres[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals))/(s-1)
      }
      #SE<-mean(residuals^2)/((length(residuals)-2)*r[2])
      SE<-mean(F2sj_res)/((length(residuals)-2)*r[2])
      SE_a<-(mean(F2sj_res)/r[2])*(sum(x^2)/(length(residuals)*(length(residuals)-2)))
      R<-1-mean(F2sj_res)/(r[3])
      return(c(alpha,sqrt(SE_a),beta,sqrt(SE),R))
    }
    
    DCCA_beta_SE_F<-function(y,x,s){
      r<-DCCA_beta_F(y,x,s)
      beta<-r[1]
      yhat<-beta*x
      alpha<-mean(y)-beta*mean(x)
      res<-y-yhat
      residuals<-res-mean(res)
      res_R<-y-x
      resres<-cumsum(residuals-mean(residuals))
      resres_R<-cumsum(res_R)
      F2sj_res<-runif(floor(length(residuals)/s))
      F2sj_res_R<-runif(floor(length(res_R)/s))
      t<-1:length(resres)
      for(ss in seq(1,(floor(length(residuals)/s)*s),by=s)){
        F2sj_res[(ss-1)/s+1]<-sum((summary(lm(resres[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals)*(summary(lm(resres[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals))/(s-1)
        F2sj_res_R[(ss-1)/s+1]<-sum((summary(lm(resres_R[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals)*(summary(lm(resres_R[ss:(ss+s-1)]~t[ss:(ss+s-1)]))$residuals))/(s-1)
      }
      #SE<-mean(residuals^2)/((length(residuals)-2)*r[2])
      #SE<-mean(F2sj_res)/((length(residuals)-2)*r[2])
      #SE<-mean(F2sj_res)/((length(F2sj_res)-2)*r[2]) #controlling for uncertainty connected to scales (higher scales have higher uncertainty due to lower number of blocks)
      SE<-mean(F2sj_res)/(ceiling(length(residuals)/s)*r[2]) #loosing d.f. due to fitting a and b in each box
      #SE_a<-(mean(F2sj_res)/r[2])*(sum(x^2)/(length(residuals)*(length(residuals)-2)))
      #SE_a<-(mean(F2sj_res)/r[2])*(sum(x^2)/(length(F2sj_res)*(length(F2sj_res)-2))) #controlling for uncertainty connected to scales (higher scales have higher uncertainty due to lower number of blocks)
      SE_a<-(mean(F2sj_res)/r[2])*(sum(x^2)/(length(residuals)*ceiling(length(residuals)/s))) #loosing d.f. due to fitting a and b in each box
      R<-1-mean(F2sj_res)/(r[3])
      #SSR_U<-sum(residuals^2)
      SSR_U<-sum(F2sj_res)
      #SSR_R<-sum((y-x)^2) #specific null: alpha=0, beta=1
      SSR_R<-sum(F2sj_res_R)
      #F_stat<-((SSR_R-SSR_U)/(SSR_U))*((length(residuals)-2)/2)
      #F_stat<-((SSR_R-SSR_U)/(SSR_U))*((length(F2sj_res)-2)/2) #controlling for uncertainty connected to scales (higher scales have higher uncertainty due to lower number of blocks)
      F_stat<-((SSR_R-SSR_U)/(SSR_U))*(ceiling(length(residuals)/s)/2) #loosing d.f. due to fitting a and b in each box
      F_p<-pf(F_stat,2,length(F2sj_res)-2,lower.tail=FALSE)
      return(c(alpha,sqrt(SE_a),beta,sqrt(SE),R,F_stat,F_p))
    }
    
    DCCA_beta_s<-function(y,x,smin,smax,step){
      results<-matrix(rep(0,6*((smax-smin)/step+1)),ncol=6)
      for(s in seq(smin,smax,by=step)){
        beta<-DCCA_beta_SE(y,x,s)
        results[((s-smin)/step+1),1]<-s
        results[((s-smin)/step+1),2]<-beta[1]
        results[((s-smin)/step+1),3]<-beta[2]
        results[((s-smin)/step+1),4]<-beta[3]
        results[((s-smin)/step+1),5]<-beta[4]
        results[((s-smin)/step+1),6]<-beta[5]
      }
      return(results)
    }
    
    DCCA_beta_s_F<-function(y,x,smin,smax,step){
      results<-matrix(rep(0,10*((smax-smin)/step+2)),ncol=10)
      for(s in seq(smin,smax,by=step)){
        beta<-DCCA_beta_SE_F(y,x,s)
        results[((s-smin)/step+1),1]<-s
        results[((s-smin)/step+1),2]<-beta[1]
        results[((s-smin)/step+1),3]<-beta[2]
        results[((s-smin)/step+1),4]<-2*pnorm(abs(beta[1]/beta[2]),lower.tail=FALSE)#p-value for null=0
        results[((s-smin)/step+1),5]<-beta[3]
        results[((s-smin)/step+1),6]<-beta[4]
        results[((s-smin)/step+1),7]<-2*pnorm(abs((beta[3]-1)/beta[4]),lower.tail=FALSE)#p-value for null=1
        results[((s-smin)/step+1),8]<-beta[5]
        results[((s-smin)/step+1),9]<-beta[6]
        results[((s-smin)/step+1),10]<-beta[7]
      }
      #results[(smax-smin)/step+2,2]<-mean(results[1:(dim(results)[1]-1),2])#A
      #results[(smax-smin)/step+2,5]<-mean(results[1:(dim(results)[1]-1),5])#B
      results[(smax-smin)/step+2,2]<-sum(results[1:(dim(results)[1]-1),2]*results[1:(dim(results)[1]-1),8])/sum(results[1:(dim(results)[1]-1),8])#A as R2(s) weighted
      results[(smax-smin)/step+2,5]<-sum(results[1:(dim(results)[1]-1),5]*results[1:(dim(results)[1]-1),8])/sum(results[1:(dim(results)[1]-1),8])#B as R2(s) weighted
      results[(smax-smin)/step+2,3]<-sqrt((sum(x^2)/length(x))*sum((y-results[(smax-smin)/step+2,2]-results[(smax-smin)/step+2,5]*x)^2)/((length(y)-dim(results)[1]+1)*sum((x-mean(x))^2)))#SE_A
      results[(smax-smin)/step+2,4]<-2*pnorm(abs(results[(smax-smin)/step+2,2]/results[(smax-smin)/step+2,3]),lower.tail=FALSE)#p-value for null=0
      results[(smax-smin)/step+2,6]<-sqrt(sum((y-results[(smax-smin)/step+2,2]-results[(smax-smin)/step+2,5]*x)^2)/((length(y)-dim(results)[1]+1)*sum((x-mean(x))^2)))#SE_B
      results[(smax-smin)/step+2,7]<-2*pnorm(abs((results[(smax-smin)/step+2,5]-1)/results[(smax-smin)/step+2,6]),lower.tail=FALSE)#p-value for null=1
      results[(smax-smin)/step+2,8]<-1-sum((y-results[(smax-smin)/step+2,2]-results[(smax-smin)/step+2,5]*x)^2)/sum(y^2)#R2
      results[(smax-smin)/step+2,9]<-((length(x)-2)/2)*((results[(smax-smin)/step+2,8]-(1-(sum((y-x)^2))/(sum((y-mean(y))^2))))/(1-results[(smax-smin)/step+2,8]))#F_test_R2_based
      results[(smax-smin)/step+2,10]<-pf(results[(smax-smin)/step+2,9],2,length(y)-2,lower.tail=FALSE)#F_test p_val
      return(results)
    }


",LQ_EDIT
